boswell 31 0.0546438455165606
gentleman 31 0.0546438455165606
near 31 0.0546438455165606
through 31 0.0546438455165606
necessary 31 0.0546438455165606
greater 31 0.0546438455165606
thought 31 0.0546438455165606
sir 31 0.0546438455165606
how 30 0.05288114082247801
give 30 0.05288114082247801
name 30 0.05288114082247801
good 30 0.05288114082247801
went 30 0.05288114082247801
mull 30 0.05288114082247801
danger 29 0.05111843612839541
appearance 29 0.05111843612839541
parts 29 0.05111843612839541
castle 29 0.05111843612839541
knowledge 29 0.05111843612839541
both 29 0.05111843612839541
macleod 29 0.05111843612839541
rock 28 0.04935573143431281
built 28 0.04935573143431281
young 28 0.04935573143431281
nation 28 0.04935573143431281
miles 28 0.04935573143431281
suppose 28 0.04935573143431281
raasay 28 0.04935573143431281
hebrides 27 0.04759302674023021
different 27 0.04759302674023021
next 27 0.04759302674023021
while 27 0.04759302674023021
houses 27 0.04759302674023021
used 27 0.04759302674023021
longer 27 0.04759302674023021
labour 26 0.045830322046147606
given 26 0.045830322046147606
mind 26 0.045830322046147606
high 26 0.045830322046147606
soon 26 0.045830322046147606
highland 26 0.045830322046147606
highlanders 26 0.045830322046147606
clan 26 0.045830322046147606
journey 25 0.044067617352065006
within 25 0.044067617352065006
england 25 0.044067617352065006
raised 25 0.044067617352065006
three 25 0.044067617352065006
read 25 0.044067617352065006
up 25 0.044067617352065006
except 25 0.044067617352065006
hand 25 0.044067617352065006
mountains 25 0.044067617352065006
together 25 0.044067617352065006
conversation 24 0.04230491265798241
passed 24 0.04230491265798241
afford 24 0.04230491265798241
dignity 24 0.04230491265798241
expected 24 0.04230491265798241
family 24 0.04230491265798241
live 24 0.04230491265798241
macdonald 24 0.04230491265798241
manners 23 0.04054220796389981
each 23 0.04054220796389981
easy 23 0.04054220796389981
taken 23 0.04054220796389981
lately 23 0.04054220796389981
times 23 0.04054220796389981
lived 23 0.04054220796389981
number 23 0.04054220796389981
sufficient 22 0.03877950326981721
distance 22 0.03877950326981721
pleasure 22 0.03877950326981721
see 22 0.03877950326981721
seldom 22 0.03877950326981721
continued 22 0.03877950326981721
out 22 0.03877950326981721
again 22 0.03877950326981721
almost 22 0.03877950326981721
true 22 0.03877950326981721
rocks 22 0.03877950326981721
half 22 0.03877950326981721
several 22 0.03877950326981721
brought 22 0.03877950326981721
boat 22 0.03877950326981721
allan 22 0.03877950326981721
curiosity 21 0.0370167985757346
cows 21 0.0370167985757346
kind 21 0.0370167985757346
large 21 0.0370167985757346
ago 21 0.0370167985757346
kept 21 0.0370167985757346
down 21 0.0370167985757346
chiefs 21 0.0370167985757346
enough 20 0.03525409388165201
covered 20 0.03525409388165201
indeed 20 0.03525409388165201
morning 20 0.03525409388165201
violence 20 0.03525409388165201
attention 20 0.03525409388165201
ourselves 20 0.03525409388165201
second 20 0.03525409388165201
isle 20 0.03525409388165201
coast 19 0.03349138918756941
lost 19 0.03349138918756941
difficulty 19 0.03349138918756941
broken 19 0.03349138918756941
college 19 0.03349138918756941
since 19 0.03349138918756941
least 19 0.03349138918756941
right 19 0.03349138918756941
company 19 0.03349138918756941
whatever 19 0.03349138918756941
regions 19 0.03349138918756941
form 19 0.03349138918756941
rest 19 0.03349138918756941
eye 19 0.03349138918756941
ages 19 0.03349138918756941
take 19 0.03349138918756941
lady 19 0.03349138918756941
narrow 19 0.03349138918756941
let 19 0.03349138918756941
content 19 0.03349138918756941
work 19 0.03349138918756941
days 19 0.03349138918756941
room 19 0.03349138918756941
rent 19 0.03349138918756941
tenants 19 0.03349138918756941
year 18 0.03172868449348681
earth 18 0.03172868449348681
degree 18 0.03172868449348681
formerly 18 0.03172868449348681
elegance 18 0.03172868449348681
suffered 18 0.03172868449348681
full 18 0.03172868449348681
four 18 0.03172868449348681
world 18 0.03172868449348681
equal 18 0.03172868449348681
extent 18 0.03172868449348681
night 18 0.03172868449348681
horses 18 0.03172868449348681
aberdeen 18 0.03172868449348681
formed 18 0.03172868449348681
supplied 18 0.03172868449348681
against 18 0.03172868449348681
trees 18 0.03172868449348681
hope 18 0.03172868449348681
minister 18 0.03172868449348681
learned 18 0.03172868449348681
ignorance 18 0.03172868449348681
home 18 0.03172868449348681
passage 18 0.03172868449348681
fort 17 0.029965979799404206
care 17 0.029965979799404206
wall 17 0.029965979799404206
standing 17 0.029965979799404206
practice 17 0.029965979799404206
road 17 0.029965979799404206
naked 17 0.029965979799404206
distant 17 0.029965979799404206
particular 17 0.029965979799404206
ladies 17 0.029965979799404206
original 17 0.029965979799404206
convenience 17 0.029965979799404206
wind 17 0.029965979799404206
effect 17 0.029965979799404206
does 17 0.029965979799404206
earse 17 0.029965979799404206
shew 16 0.02820327510532161
walls 16 0.02820327510532161
thoughts 16 0.02820327510532161
landed 16 0.02820327510532161
commerce 16 0.02820327510532161
stranger 16 0.02820327510532161
st 16 0.02820327510532161
middle 16 0.02820327510532161
chapel 16 0.02820327510532161
something 16 0.02820327510532161
wealth 16 0.02820327510532161
learning 16 0.02820327510532161
pounds 16 0.02820327510532161
distinguished 16 0.02820327510532161
things 16 0.02820327510532161
sight 16 0.02820327510532161
account 16 0.02820327510532161
travelled 16 0.02820327510532161
certain 16 0.02820327510532161
generally 16 0.02820327510532161
beyond 16 0.02820327510532161
why 16 0.02820327510532161
five 16 0.02820327510532161
table 16 0.02820327510532161
considerable 16 0.02820327510532161
likewise 16 0.02820327510532161
pay 16 0.02820327510532161
arms 16 0.02820327510532161
enemies 16 0.02820327510532161
hands 16 0.02820327510532161
heath 16 0.02820327510532161
feet 16 0.02820327510532161
lands 16 0.02820327510532161
fire 16 0.02820327510532161
weather 16 0.02820327510532161
hills 16 0.02820327510532161
sheep 16 0.02820327510532161
inch 15 0.026440570411239005
stay 15 0.026440570411239005
price 15 0.026440570411239005
rough 15 0.026440570411239005
late 15 0.026440570411239005
remains 15 0.026440570411239005
change 15 0.026440570411239005
religion 15 0.026440570411239005
gradually 15 0.026440570411239005
gives 15 0.026440570411239005
lord 15 0.026440570411239005
character 15 0.026440570411239005
say 15 0.026440570411239005
inhabited 15 0.026440570411239005
age 15 0.026440570411239005
proportion 15 0.026440570411239005
end 15 0.026440570411239005
value 15 0.026440570411239005
black 15 0.026440570411239005
numerous 15 0.026440570411239005
honour 15 0.026440570411239005
seat 15 0.026440570411239005
round 15 0.026440570411239005
leave 15 0.026440570411239005
above 15 0.026440570411239005
numbers 15 0.026440570411239005
took 15 0.026440570411239005
six 15 0.026440570411239005
strong 15 0.026440570411239005
winter 15 0.026440570411239005
families 15 0.026440570411239005
ruins 14 0.024677865717156404
even 14 0.024677865717156404
education 14 0.024677865717156404
naturally 14 0.024677865717156404
desire 14 0.024677865717156404
paid 14 0.024677865717156404
church 14 0.024677865717156404
force 14 0.024677865717156404
square 14 0.024677865717156404
grow 14 0.024677865717156404
twenty 14 0.024677865717156404
pleasing 14 0.024677865717156404
gave 14 0.024677865717156404
race 14 0.024677865717156404
art 14 0.024677865717156404
human 14 0.024677865717156404
thirty 14 0.024677865717156404
natural 14 0.024677865717156404
military 14 0.024677865717156404
dry 14 0.024677865717156404
inverness 14 0.024677865717156404
hill 14 0.024677865717156404
gentlemen 14 0.024677865717156404
none 14 0.024677865717156404
milk 14 0.024677865717156404
father 14 0.024677865717156404
clans 14 0.024677865717156404
dunvegan 14 0.024677865717156404
tenant 14 0.024677865717156404
city 13 0.022915161023073803
wholly 13 0.022915161023073803
grass 13 0.022915161023073803
former 13 0.022915161023073803
wants 13 0.022915161023073803
horse 13 0.022915161023073803
entertained 13 0.022915161023073803
hospitality 13 0.022915161023073803
stands 13 0.022915161023073803
opinion 13 0.022915161023073803
elegant 13 0.022915161023073803
books 13 0.022915161023073803
lower 13 0.022915161023073803
ten 13 0.022915161023073803
began 13 0.022915161023073803
extensive 13 0.022915161023073803
unknown 13 0.022915161023073803
set 13 0.022915161023073803
nature 13 0.022915161023073803
mile 13 0.022915161023073803
degrees 13 0.022915161023073803
ministers 13 0.022915161023073803
obtained 13 0.022915161023073803
leisure 13 0.022915161023073803
rich 13 0.022915161023073803
nations 13 0.022915161023073803
churches 13 0.022915161023073803
stock 13 0.022915161023073803
sent 13 0.022915161023073803
go 13 0.022915161023073803
pass 13 0.022915161023073803
domestick 13 0.022915161023073803
back 13 0.022915161023073803
head 13 0.022915161023073803
goats 13 0.022915161023073803
hut 13 0.022915161023073803
corn 13 0.022915161023073803
produce 13 0.022915161023073803
ignorant 13 0.022915161023073803
law 13 0.022915161023073803
highlander 13 0.022915161023073803
visit 12 0.021152456328991206
visited 12 0.021152456328991206
king 12 0.021152456328991206
claim 12 0.021152456328991206
kindness 12 0.021152456328991206
history 12 0.021152456328991206
carried 12 0.021152456328991206
poor 12 0.021152456328991206
ancestors 12 0.021152456328991206
woman 12 0.021152456328991206
timber 12 0.021152456328991206
equally 12 0.021152456328991206
supply 12 0.021152456328991206
scots 12 0.021152456328991206
wood 12 0.021152456328991206
entrance 12 0.021152456328991206
inn 12 0.021152456328991206
received 12 0.021152456328991206
afterwards 12 0.021152456328991206
written 12 0.021152456328991206
speak 12 0.021152456328991206
difficult 12 0.021152456328991206
sold 12 0.021152456328991206
am 12 0.021152456328991206
seem 12 0.021152456328991206
fall 12 0.021152456328991206
done 12 0.021152456328991206
national 12 0.021152456328991206
shall 12 0.021152456328991206
cut 12 0.021152456328991206
evening 12 0.021152456328991206
mentioned 12 0.021152456328991206
already 12 0.021152456328991206
opportunity 12 0.021152456328991206
evil 12 0.021152456328991206
western 11 0.019389751634908605
scarcely 11 0.019389751634908605
wish 11 0.019389751634908605
lives 11 0.019389751634908605
strength 11 0.019389751634908605
merely 11 0.019389751634908605
provision 11 0.019389751634908605
neglected 11 0.019389751634908605
bottom 11 0.019389751634908605
mode 11 0.019389751634908605
hardly 11 0.019389751634908605
buildings 11 0.019389751634908605
necessity 11 0.019389751634908605
capable 11 0.019389751634908605
town 11 0.019389751634908605
increase 11 0.019389751634908605
keep 11 0.019389751634908605
call 11 0.019389751634908605
rank 11 0.019389751634908605
instruction 11 0.019389751634908605
stood 11 0.019389751634908605
past 11 0.019389751634908605
knew 11 0.019389751634908605
wide 11 0.019389751634908605
remarkable 11 0.019389751634908605
top 11 0.019389751634908605
hard 11 0.019389751634908605
thing 11 0.019389751634908605
women 11 0.019389751634908605
forty 11 0.019389751634908605
able 11 0.019389751634908605
dress 11 0.019389751634908605
become 11 0.019389751634908605
length 11 0.019389751634908605
irish 11 0.019389751634908605
eight 11 0.019389751634908605
informed 11 0.019389751634908605
entered 11 0.019389751634908605
come 11 0.019389751634908605
neighbours 11 0.019389751634908605
mass 11 0.019389751634908605
useless 11 0.019389751634908605
lough 11 0.019389751634908605
government 11 0.019389751634908605
tell 11 0.019389751634908605
question 11 0.019389751634908605
willing 11 0.019389751634908605
held 11 0.019389751634908605
rain 11 0.019389751634908605
gone 11 0.019389751634908605
asked 11 0.019389751634908605
rise 11 0.019389751634908605
field 11 0.019389751634908605
cave 11 0.019389751634908605
consider 11 0.019389751634908605
authority 11 0.019389751634908605
lay 11 0.019389751634908605
armidel 11 0.019389751634908605
plenty 11 0.019389751634908605
islanders 11 0.019389751634908605
kenneth 11 0.019389751634908605
desired 10 0.017627046940826004
remember 10 0.017627046940826004
travel 10 0.017627046940826004
edinburgh 10 0.017627046940826004
view 10 0.017627046940826004
summer 10 0.017627046940826004
soldiers 10 0.017627046940826004
employed 10 0.017627046940826004
placed 10 0.017627046940826004
met 10 0.017627046940826004
magnificence 10 0.017627046940826004
wanted 10 0.017627046940826004
security 10 0.017627046940826004
trade 10 0.017627046940826004
sufficiently 10 0.017627046940826004
method 10 0.017627046940826004
expence 10 0.017627046940826004
off 10 0.017627046940826004
hear 10 0.017627046940826004
arts 10 0.017627046940826004
regular 10 0.017627046940826004
principles 10 0.017627046940826004
height 10 0.017627046940826004
truth 10 0.017627046940826004
harvest 10 0.017627046940826004
write 10 0.017627046940826004
accustomed 10 0.017627046940826004
imagination 10 0.017627046940826004
foot 10 0.017627046940826004
frequent 10 0.017627046940826004
northern 10 0.017627046940826004
growth 10 0.017627046940826004
laid 10 0.017627046940826004
dinner 10 0.017627046940826004
behind 10 0.017627046940826004
consequence 10 0.017627046940826004
continue 10 0.017627046940826004
memory 10 0.017627046940826004
partly 10 0.017627046940826004
twelve 10 0.017627046940826004
influence 10 0.017627046940826004
short 10 0.017627046940826004
makes 10 0.017627046940826004
huts 10 0.017627046940826004
sure 10 0.017627046940826004
treated 10 0.017627046940826004
third 10 0.017627046940826004
savage 10 0.017627046940826004
added 10 0.017627046940826004
fortune 10 0.017627046940826004
likely 10 0.017627046940826004
reverence 10 0.017627046940826004
driven 10 0.017627046940826004
publick 10 0.017627046940826004
remote 10 0.017627046940826004
inquire 10 0.017627046940826004
intelligence 10 0.017627046940826004
spread 10 0.017627046940826004
real 10 0.017627046940826004
school 10 0.017627046940826004
child 10 0.017627046940826004
civility 9 0.015864342246743404
description 9 0.015864342246743404
notice 9 0.015864342246743404
ready 9 0.015864342246743404
produced 9 0.015864342246743404
heavy 9 0.015864342246743404
andrews 9 0.015864342246743404
provided 9 0.015864342246743404
appears 9 0.015864342246743404
building 9 0.015864342246743404
shelter 9 0.015864342246743404
solitude 9 0.015864342246743404
fifty 9 0.015864342246743404
love 9 0.015864342246743404
seven 9 0.015864342246743404
traveller 9 0.015864342246743404
loose 9 0.015864342246743404
century 9 0.015864342246743404
scotch 9 0.015864342246743404
show 9 0.015864342246743404
future 9 0.015864342246743404
property 9 0.015864342246743404
improvement 9 0.015864342246743404
immediately 9 0.015864342246743404
proper 9 0.015864342246743404
commodious 9 0.015864342246743404
plentiful 9 0.015864342246743404
means 9 0.015864342246743404
inquired 9 0.015864342246743404
itself 9 0.015864342246743404
hold 9 0.015864342246743404
acquainted 9 0.015864342246743404
light 9 0.015864342246743404
rather 9 0.015864342246743404
beauty 9 0.015864342246743404
according 9 0.015864342246743404
distinction 9 0.015864342246743404
happen 9 0.015864342246743404
worship 9 0.015864342246743404
petty 9 0.015864342246743404
seemed 9 0.015864342246743404
windows 9 0.015864342246743404
worthy 9 0.015864342246743404
open 9 0.015864342246743404
steep 9 0.015864342246743404
totally 9 0.015864342246743404
air 9 0.015864342246743404
fear 9 0.015864342246743404
series 9 0.015864342246743404
eat 9 0.015864342246743404
ness 9 0.015864342246743404
pleasant 9 0.015864342246743404
native 9 0.015864342246743404
waters 9 0.015864342246743404
breadth 9 0.015864342246743404
fish 9 0.015864342246743404
laws 9 0.015864342246743404
children 9 0.015864342246743404
food 9 0.015864342246743404
towards 9 0.015864342246743404
inclined 9 0.015864342246743404
chimney 9 0.015864342246743404
landlord 9 0.015864342246743404
valley 9 0.015864342246743404
gain 9 0.015864342246743404
wild 9 0.015864342246743404
settled 9 0.015864342246743404
require 9 0.015864342246743404
distinct 9 0.015864342246743404
return 9 0.015864342246743404
justice 9 0.015864342246743404
regularly 9 0.015864342246743404
hereditary 9 0.015864342246743404
rum 9 0.015864342246743404
names 9 0.015864342246743404
sword 9 0.015864342246743404
kelp 9 0.015864342246743404
seventy 9 0.015864342246743404
tacksman 9 0.015864342246743404
tacksmen 9 0.015864342246743404
protection 9 0.015864342246743404
grissipol 9 0.015864342246743404
ulva 9 0.015864342246743404
along 8 0.014101637552660804
habitation 8 0.014101637552660804
rocky 8 0.014101637552660804
roads 8 0.014101637552660804
affords 8 0.014101637552660804
taught 8 0.014101637552660804
manner 8 0.014101637552660804
put 8 0.014101637552660804
vanity 8 0.014101637552660804
months 8 0.014101637552660804
evils 8 0.014101637552660804
destroyed 8 0.014101637552660804
centuries 8 0.014101637552660804
tree 8 0.014101637552660804
variety 8 0.014101637552660804
delighted 8 0.014101637552660804
undoubtedly 8 0.014101637552660804
event 8 0.014101637552660804
system 8 0.014101637552660804
exact 8 0.014101637552660804
reception 8 0.014101637552660804
opportunities 8 0.014101637552660804
entertainment 8 0.014101637552660804
conducted 8 0.014101637552660804
discovered 8 0.014101637552660804
justly 8 0.014101637552660804
principal 8 0.014101637552660804
master 8 0.014101637552660804
body 8 0.014101637552660804
expect 8 0.014101637552660804
experience 8 0.014101637552660804
continues 8 0.014101637552660804
south 8 0.014101637552660804
estate 8 0.014101637552660804
owner 8 0.014101637552660804
willingly 8 0.014101637552660804
buy 8 0.014101637552660804
convenient 8 0.014101637552660804
depth 8 0.014101637552660804
story 8 0.014101637552660804
floor 8 0.014101637552660804
glass 8 0.014101637552660804
forgotten 8 0.014101637552660804
proof 8 0.014101637552660804
remaining 8 0.014101637552660804
north 8 0.014101637552660804
preserved 8 0.014101637552660804
augustus 8 0.014101637552660804
peculiar 8 0.014101637552660804
surface 8 0.014101637552660804
false 8 0.014101637552660804
accounts 8 0.014101637552660804
deer 8 0.014101637552660804
sixty 8 0.014101637552660804
thousand 8 0.014101637552660804
sudden 8 0.014101637552660804
rents 8 0.014101637552660804
declared 8 0.014101637552660804
america 8 0.014101637552660804
bring 8 0.014101637552660804
bread 8 0.014101637552660804
war 8 0.014101637552660804
stand 8 0.014101637552660804
courage 8 0.014101637552660804
obliged 8 0.014101637552660804
local 8 0.014101637552660804
necessarily 8 0.014101637552660804
talk 8 0.014101637552660804
killed 8 0.014101637552660804
improved 8 0.014101637552660804
related 8 0.014101637552660804
lies 8 0.014101637552660804
birth 8 0.014101637552660804
oats 8 0.014101637552660804
conveyed 8 0.014101637552660804
proprietor 8 0.014101637552660804
death 8 0.014101637552660804
james 8 0.014101637552660804
evident 8 0.014101637552660804
heir 8 0.014101637552660804
nine 8 0.014101637552660804
prayer 8 0.014101637552660804
son 8 0.014101637552660804
immediate 8 0.014101637552660804
payment 8 0.014101637552660804
soil 8 0.014101637552660804
carry 8 0.014101637552660804
bards 8 0.014101637552660804
course 7 0.012338932858578202
afforded 7 0.012338932858578202
endure 7 0.012338932858578202
london 7 0.012338932858578202
cultivated 7 0.012338932858578202
otherwise 7 0.012338932858578202
drawn 7 0.012338932858578202
somewhat 7 0.012338932858578202
university 7 0.012338932858578202
philosophy 7 0.012338932858578202
professors 7 0.012338932858578202
reformation 7 0.012338932858578202
streets 7 0.012338932858578202
remain 7 0.012338932858578202
plants 7 0.012338932858578202
hitherto 7 0.012338932858578202
universities 7 0.012338932858578202
students 7 0.012338932858578202
study 7 0.012338932858578202
annual 7 0.012338932858578202
title 7 0.012338932858578202
station 7 0.012338932858578202
followers 7 0.012338932858578202
single 7 0.012338932858578202
low 7 0.012338932858578202
custom 7 0.012338932858578202
allowed 7 0.012338932858578202
shillings 7 0.012338932858578202
procured 7 0.012338932858578202
testimony 7 0.012338932858578202
arch 7 0.012338932858578202
tower 7 0.012338932858578202
proportionate 7 0.012338932858578202
commercial 7 0.012338932858578202
englishman 7 0.012338932858578202
smaller 7 0.012338932858578202
novelty 7 0.012338932858578202
early 7 0.012338932858578202
observed 7 0.012338932858578202
regard 7 0.012338932858578202
wherever 7 0.012338932858578202
boethius 7 0.012338932858578202
public 7 0.012338932858578202
credulity 7 0.012338932858578202
nearly 7 0.012338932858578202
reasonable 7 0.012338932858578202
practised 7 0.012338932858578202
invited 7 0.012338932858578202
tract 7 0.012338932858578202
shore 7 0.012338932858578202
usual 7 0.012338932858578202
buller 7 0.012338932858578202
main 7 0.012338932858578202
eggs 7 0.012338932858578202
hither 7 0.012338932858578202
myself 7 0.012338932858578202
lead 7 0.012338932858578202
mean 7 0.012338932858578202
farms 7 0.012338932858578202
measure 7 0.012338932858578202
elgin 7 0.012338932858578202
best 7 0.012338932858578202
traces 7 0.012338932858578202
born 7 0.012338932858578202
travelling 7 0.012338932858578202
thither 7 0.012338932858578202
spent 7 0.012338932858578202
conquest 7 0.012338932858578202
introduced 7 0.012338932858578202
guess 7 0.012338932858578202
tables 7 0.012338932858578202
sons 7 0.012338932858578202
attained 7 0.012338932858578202
liberal 7 0.012338932858578202
condition 7 0.012338932858578202
wonder 7 0.012338932858578202
product 7 0.012338932858578202
guides 7 0.012338932858578202
conduct 7 0.012338932858578202
clear 7 0.012338932858578202
sheltered 7 0.012338932858578202
streams 7 0.012338932858578202
advantage 7 0.012338932858578202
powerful 7 0.012338932858578202
riches 7 0.012338932858578202
meal 7 0.012338932858578202
barley 7 0.012338932858578202
bought 7 0.012338932858578202
provisions 7 0.012338932858578202
comes 7 0.012338932858578202
higher 7 0.012338932858578202
animals 7 0.012338932858578202
tea 7 0.012338932858578202
friends 7 0.012338932858578202
favour 7 0.012338932858578202
wandering 7 0.012338932858578202
meat 7 0.012338932858578202
stop 7 0.012338932858578202
demand 7 0.012338932858578202
subordinate 7 0.012338932858578202
servants 7 0.012338932858578202
contain 7 0.012338932858578202
knowing 7 0.012338932858578202
barren 7 0.012338932858578202
wanting 7 0.012338932858578202
terms 7 0.012338932858578202
making 7 0.012338932858578202
hours 7 0.012338932858578202
penury 7 0.012338932858578202
brogues 7 0.012338932858578202
knows 7 0.012338932858578202
subjects 7 0.012338932858578202
bear 7 0.012338932858578202
climate 7 0.012338932858578202
insular 7 0.012338932858578202
whence 7 0.012338932858578202
residence 7 0.012338932858578202
lie 7 0.012338932858578202
tradition 7 0.012338932858578202
feudal 7 0.012338932858578202
performed 7 0.012338932858578202
returned 7 0.012338932858578202
egg 7 0.012338932858578202
defence 7 0.012338932858578202
learn 7 0.012338932858578202
profit 7 0.012338932858578202
american 7 0.012338932858578202
macsweyn 7 0.012338932858578202
maclonich 7 0.012338932858578202
excited 6 0.010576228164495603
finding 6 0.010576228164495603
help 6 0.010576228164495603
accompanied 6 0.010576228164495603
intended 6 0.010576228164495603
cover 6 0.010576228164495603
chaise 6 0.010576228164495603
towns 6 0.010576228164495603
southern 6 0.010576228164495603
inland 6 0.010576228164495603
hour 6 0.010576228164495603
modern 6 0.010576228164495603
friend 6 0.010576228164495603
visible 6 0.010576228164495603
preserve 6 0.010576228164495603
cathedral 6 0.010576228164495603
spacious 6 0.010576228164495603
anciently 6 0.010576228164495603
resided 6 0.010576228164495603
opinions 6 0.010576228164495603
colleges 6 0.010576228164495603
prosperity 6 0.010576228164495603
containing 6 0.010576228164495603
doctor 6 0.010576228164495603
luxury 6 0.010576228164495603
highest 6 0.010576228164495603
session 6 0.010576228164495603
speech 6 0.010576228164495603
mansion 6 0.010576228164495603
established 6 0.010576228164495603
